home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
manchester-united,swansea-city, De Gea,Phil Jones,Chris Smalling,Daley Blind, Mata,Ashley Young, Ander Herrera,Morgan Schneiderlin,Bastian Schweinsteiger,Anthony Martial,Wayne Rooney,Åukasz FabiaÅski,Neil Taylor,Ashley Williams, Ãngel Rangel,Federico FernÃ¡ndez,Sung-yueng Ki,Leon Britton,Gylfi SigurÃ°sson,Jack Cork,AndrÃ© Ayew,Wayne Routledge,2.0,1.0,2016
manchester-united,tottenham-hotspur,Sergio Romero,Chris Smalling,Daley Blind,Luke Shaw,Matteo Darmian, Mata,Michael Carrick,Ashley Young,Morgan Schneiderlin,Memphis Depay,Wayne Rooney,Michel Vorm,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Nabil Bentaleb,Eric Dier,Mousa DembÃ©lÃ©,Christian Eriksen,Harry Kane,Nacer Chadli,1.0,0.0,2016
manchester-united,watford-fc, De Gea,Marcos Rojo,Daley Blind,Guillermo Varela,Timothy Fosu-Mensah, Mata, Ander Herrera,Morgan Schneiderlin,Memphis Depay,Anthony Martial,Marcus Rashford, Gomes,Allan Nyom,Miguel Britos,Sebastian PrÃ¶dl,JosÃ© Holebas,Valon Behrami,Almen Abdi,Ben Watson,Ãtienne Capoue,Troy Deeney,Odion Ighalo,1.0,0.0,2016
manchester-united,west-bromwich-albion, De Gea,Marcos Rojo,Chris Smalling,Daley Blind, Mata,Michael Carrick,Ashley Young,Bastian Schweinsteiger,Jesse Lingard,Anthony Martial,Wayne Rooney,Boaz Myhill,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Chris Brunt,Darren Fletcher,StÃ©phane SessÃ¨gnon,James McClean,SalomÃ³n RondÃ³n,2.0,0.0,2016
manchester-united,west-ham-united, De Gea,Chris Smalling,Daley Blind,Paddy McNair,Matteo Darmian, Mata,Marouane Fellaini,Morgan Schneiderlin,Bastian Schweinsteiger,Jesse Lingard,Anthony Martial, AdriÃ¡n,Winston Reid,Aaron Cresswell,James Tomkins,Angelo Ogbonna,Alex Song,Cheikhou KouyatÃ©,Mark Noble,Andy Carroll,Mauro ZÃ¡rate,Victor Moses,0.0,0.0,2016
newcastle-united,afc-bournemouth,Rob Elliot,Paul Dummett,Jamaal Lascelles,Daryl Janmaat,Steven Taylor,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Jonjo Shelvey, Ayoze PÃ©rez,Emmanuel RiviÃ¨re,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Andrew Surman,Matt Ritchie,Max Gradel,Joshua King,Benik Afobe,1.0,3.0,2016
newcastle-united,arsenal-fc,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Massadio HaÃ¯dara,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Florian Thauvin,Aleksandar MitroviÄ,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Aaron Ramsey, Santi Cazorla,Francis Coquelin,Theo Walcott,Alex Oxlade-Chamberlain,Alexis SÃ¡nchez,0.0,1.0,2016
newcastle-united,aston-villa,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Siem de Jong,Papiss Demba CissÃ©,Brad Guzan,Jores Okore,Leandro Bacuna,Joleon Lescott,Alan Hutton,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Jordan Veretout,Carlos SÃ¡nchez,Jordan Ayew,1.0,1.0,2016
newcastle-united,chelsea-fc,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Daryl Janmaat,Kevin Mbabu,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Aleksandar MitroviÄ,Asmir BegoviÄ,Branislav IvanoviÄ,Kurt Zouma,Gary Cahill, Azpilicueta, Cesc FÃ bregas, Oscar,Nemanja MatiÄ,Eden Hazard, Pedro,LoÃ¯c RÃ©my,2.0,2.0,2016
newcastle-united,crystal-palace,Karl Darlow,Paul Dummett,Jamaal Lascelles,Chancel Mbemba,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Cheick TiotÃ©,Andros Townsend,Papiss Demba CissÃ©,Wayne Hennessey,Joel Ward,Scott Dann,Pape SouarÃ©,Damien Delaney,Yohan Cabaye,Yannick Bolasie,Mile Jedinak,James McArthur,Jason Puncheon,Connor Wickham,1.0,0.0,2016
newcastle-united,everton-fc,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Aleksandar MitroviÄ,Tim Howard,Leighton Baines,John Stones,SÃ©amus Coleman,Ramiro Funes Mori,Aaron Lennon,Tom Cleverley,Gareth Barry,Ross Barkley,Romelu Lukaku,Kevin Mirallas,0.0,1.0,2016
newcastle-united,leicester-city,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Cheick TiotÃ©,Aleksandar MitroviÄ,Kasper Schmeichel,Wes Morgan,Robert Huth,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Riyad Mahrez,Jamie Vardy,Leonardo Ulloa,0.0,3.0,2016
newcastle-united,liverpool-fc,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Siem de Jong,Papiss Demba CissÃ©,Simon Mignolet,Nathaniel Clyne,Dejan Lovren, Alberto Moreno,Martin Å krtel,James Milner, Lucas Leiva,Joe Allen,Christian Benteke, Roberto Firmino,Jordon Ibe,2.0,0.0,2016
newcastle-united,manchester-city,Karl Darlow,Paul Dummett,Jamaal Lascelles,Chancel Mbemba,Jack Colback,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Cheick TiotÃ©,Andros Townsend,Papiss Demba CissÃ©,Joe Hart,Vincent Kompany,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala, Fernando, JesÃºs Navas,Kevin De Bruyne,Fabian Delph,Yaya TourÃ©,Kun AgÃ¼ero,1.0,1.0,2016
newcastle-united,manchester-united,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko, Ayoze PÃ©rez,Cheick TiotÃ©,Aleksandar MitroviÄ, De Gea,Chris Smalling,Daley Blind,Matteo Darmian,Ashley Young, Ander Herrera,Marouane Fellaini,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Wayne Rooney,3.0,3.0,2016
newcastle-united,norwich-city,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko, Ayoze PÃ©rez,Cheick TiotÃ©,Aleksandar MitroviÄ,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Jonny Howson,Graham Dorrans,Nathan Redmond,Alexander Tettey,Dieumerci Mbokani,6.0,2.0,2016
newcastle-united,southampton-fc,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Massadio HaÃ¯dara,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Papiss Demba CissÃ©,Gabriel Obertan,Maarten Stekelenburg, CÃ©dric Soares,Maya Yoshida, JosÃ© Fonte,Matt Targett,Steven Davis,Victor Wanyama,Jay Rodriguez,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,2.0,2.0,2016
newcastle-united,stoke-city,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita, Ayoze PÃ©rez,Cheick TiotÃ©,Aleksandar MitroviÄ,Jack Butland,Erik Pieters,Glen Johnson,Ryan Shawcross,Philipp Wollscheid,Glenn Whelan,Charlie Adam,Xherdan Shaqiri,Marko ArnautoviÄ,Jon Walters, Bojan,0.0,0.0,2016
newcastle-united,sunderland-afc,Rob Elliot,Jamaal Lascelles,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Jonjo Shelvey, Ayoze PÃ©rez,Andros Townsend,Aleksandar MitroviÄ,Vito Mannone,Patrick van Aanholt,YounÃ¨s Kaboul,Lamine KonÃ©,DeAndre Yedlin,Jan Kirchhoff,Jack Rodwell,Wahbi Khazri,Yann M'Vila,Fabio Borini,Jermain Defoe,1.0,1.0,2016
newcastle-united,swansea-city,Karl Darlow,Paul Dummett,Jamaal Lascelles,Chancel Mbemba,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Cheick TiotÃ©,Andros Townsend,Papiss Demba CissÃ©,Åukasz FabiaÅski,Neil Taylor,Ashley Williams, Ãngel Rangel,Federico FernÃ¡ndez,Leroy Fer,Jefferson Montero,Gylfi SigurÃ°sson,Jack Cork,Alberto Paloschi,AndrÃ© Ayew,3.0,0.0,2016
newcastle-united,tottenham-hotspur,Karl Darlow,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Steven Taylor,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Cheick TiotÃ©,Andros Townsend,Aleksandar MitroviÄ,Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Ryan Mason,Eric Dier,Christian Eriksen,Heung-min Son,Harry Kane,Ãrik Lamela,5.0,1.0,2016
newcastle-united,watford-fc,Tim Krul,Fabricio Coloccini,Chancel Mbemba,Massadio HaÃ¯dara,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko, Ayoze PÃ©rez,Florian Thauvin,Papiss Demba CissÃ©, Gomes,Allan Nyom,Sebastian PrÃ¶dl,Craig Cathcart, Jurado,Ikechi Anya,Almen Abdi,Ben Watson,Ãtienne Capoue,Troy Deeney,Odion Ighalo,1.0,2.0,2016
newcastle-united,west-bromwich-albion,Rob Elliot,Fabricio Coloccini,Daryl Janmaat,Steven Taylor,Georginio Wijnaldum,Moussa Sissoko,Jonjo Shelvey,Rolando Aarons,Cheick TiotÃ©,Andros Townsend,Aleksandar MitroviÄ,Ben Foster,Jonas Olsson,James Chester,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,Darren Fletcher, Sandro,Victor Anichebe,James McClean,1.0,0.0,2016
newcastle-united,west-ham-united,Rob Elliot,Fabricio Coloccini,Paul Dummett,Chancel Mbemba,Daryl Janmaat,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Jonjo Shelvey, Ayoze PÃ©rez,Aleksandar MitroviÄ, AdriÃ¡n,Aaron Cresswell,James Tomkins,James Collins,Angelo Ogbonna,Cheikhou KouyatÃ©, Pedro Obiang,Mark Noble,Dimitri Payet,Michail Antonio,Enner Valencia,2.0,1.0,2016
norwich-city,afc-bournemouth,John Ruddy,Andre Wisdom,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Jonny Howson,Wes Hoolahan,Matthew Jarvis,Nathan Redmond,Alexander Tettey,Cameron Jerome,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Adam Smith,Andrew Surman,Junior Stanislas,Matt Ritchie,Eunan O'Kane,Callum Wilson,Joshua King,3.0,1.0,2016
norwich-city,arsenal-fc,John Ruddy,Andre Wisdom,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Ryan Bennett,Jonny Howson,Wes Hoolahan,Graham Dorrans,Gary O'Neil,Lewis Grabban,Petr Äech,Per Mertesacker,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Aaron Ramsey, Santi Cazorla,Mathieu Flamini,Olivier Giroud,Alexis SÃ¡nchez,1.0,1.0,2016
norwich-city,aston-villa,Declan Rudd,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Ryan Bennett,Jonny Howson,Wes Hoolahan,Graham Dorrans,Nathan Redmond,Alexander Tettey,Dieumerci Mbokani,Brad Guzan,Micah Richards,Ciaran Clark,Leandro Bacuna,Alan Hutton,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Jordan Veretout,Kieran Richardson,Jordan Ayew,2.0,0.0,2016
norwich-city,chelsea-fc,John Ruddy,Russell Martin,Robbie Brady,Timm Klose,Ryan Bennett, Ivo Pinto,Jonny Howson,Wes Hoolahan,Nathan Redmond,Alexander Tettey,Cameron Jerome,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill, Azpilicueta, Cesc FÃ bregas, Oscar,Nemanja MatiÄ,Eden Hazard,Bertrand TraorÃ©, Kenedy, Diego Costa,1.0,2.0,2016
norwich-city,crystal-palace,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Bradley Johnson,Jonny Howson,Wes Hoolahan,Graham Dorrans,Alexander Tettey,Lewis Grabban,Alex McCarthy,Joel Ward,Scott Dann,Pape SouarÃ©,Damien Delaney,Yohan Cabaye,James McArthur,Jordon Mutch,Jason Puncheon,Wilfried Zaha,Glenn Murray,1.0,3.0,2016
norwich-city,everton-fc,Declan Rudd,Andre Wisdom,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Wes Hoolahan,Nathan Redmond,Alexander Tettey,Gary O'Neil,Cameron Jerome,Tim Howard,Leighton Baines,John Stones,SÃ©amus Coleman,Ramiro Funes Mori,Tom Cleverley,Gareth Barry,Ross Barkley,Arouna KonÃ©,Romelu Lukaku, Gerard Deulofeu,1.0,1.0,2016
norwich-city,leicester-city,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Jonny Howson,Wes Hoolahan,Matthew Jarvis,Graham Dorrans,Alexander Tettey,Cameron Jerome,Kasper Schmeichel,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Jamie Vardy,Shinji Okazaki,1.0,2.0,2016
norwich-city,liverpool-fc,Declan Rudd,Russell Martin,SÃ©bastien Bassong,Robbie Brady, Ivo Pinto,Jonny Howson,Wes Hoolahan,Graham Dorrans,Nathan Redmond,Steven Naismith,Dieumerci Mbokani,Simon Mignolet,Nathaniel Clyne,Kolo TourÃ©,Mamadou Sakho, Alberto Moreno,James Milner,Jordan Henderson, Lucas Leiva,Emre Can, Roberto Firmino,Jordon Ibe,4.0,5.0,2016
norwich-city,manchester-city,John Ruddy,Russell Martin,Timm Klose,Martin Olsson,Ryan Bennett,Jonny Howson,Wes Hoolahan,Matthew Jarvis,Nathan Redmond,Gary O'Neil,Patrick Bamford,Joe Hart,Bacary Sagna,Vincent Kompany,GaÃ«l Clichy,NicolÃ¡s Otamendi, Fernando, JesÃºs Navas, David Silva, Fernandinho,Kun AgÃ¼ero,Wilfried Bony,0.0,0.0,2016
norwich-city,manchester-united,John Ruddy,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Martin Olsson, Ivo Pinto,Jonny Howson,Wes Hoolahan,Nathan Redmond,Gary O'Neil,Cameron Jerome, De Gea,Marcos Rojo,Chris Smalling,Antonio Valencia,Matteo Darmian, Mata,Michael Carrick, Ander Herrera,Jesse Lingard,Memphis Depay,Wayne Rooney,0.0,1.0,2016
norwich-city,newcastle-united,John Ruddy,Andre Wisdom,Robbie Brady,Timm Klose,Martin Olsson,Ryan Bennett,Jonny Howson,Matthew Jarvis,Gary O'Neil,Steven Naismith,Dieumerci Mbokani,Karl Darlow,Chancel Mbemba,Daryl Janmaat,Steven Taylor,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Jonjo Shelvey,Cheick TiotÃ©,Andros Townsend,Papiss Demba CissÃ©,3.0,2.0,2016
norwich-city,southampton-fc,Declan Rudd,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Ryan Bennett,Jonny Howson,Wes Hoolahan,Nathan Redmond,Alexander Tettey,Gary O'Neil,Dieumerci Mbokani,Maarten Stekelenburg, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,James Ward-Prowse,Shane Long,DuÅ¡an TadiÄ,1.0,0.0,2016
norwich-city,stoke-city,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Jonny Howson,Wes Hoolahan,Graham Dorrans,Nathan Redmond,Alexander Tettey,Cameron Jerome,Jack Butland,Erik Pieters, Muniesa,Glen Johnson,Geoff Cameron,Glenn Whelan,Ibrahim Afellay,Marco van Ginkel,Xherdan Shaqiri,Marko ArnautoviÄ,Mame Diouf,1.0,1.0,2016
norwich-city,sunderland-afc,John Ruddy,Andre Wisdom,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Ryan Bennett,Jonny Howson,Matthew Jarvis,Gary O'Neil,Steven Naismith,Dieumerci Mbokani,Vito Mannone,Patrick van Aanholt,YounÃ¨s Kaboul,Lamine KonÃ©,DeAndre Yedlin,Jan Kirchhoff,Lee Cattermole,Wahbi Khazri,Yann M'Vila,Fabio Borini,Jermain Defoe,0.0,3.0,2016
norwich-city,swansea-city,John Ruddy,Andre Wisdom,SÃ©bastien Bassong,Robbie Brady,Martin Olsson,Ryan Bennett,Jonny Howson,Wes Hoolahan,Alexander Tettey,Gary O'Neil,Cameron Jerome,Åukasz FabiaÅski,Neil Taylor,Ashley Williams,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Jonjo Shelvey,Jefferson Montero,Gylfi SigurÃ°sson,AndrÃ© Ayew,BafÃ©timbi Gomis,1.0,0.0,2016
norwich-city,tottenham-hotspur,Declan Rudd,SÃ©bastien Bassong,Timm Klose,Martin Olsson, Ivo Pinto,Jonny Howson,Matthew Jarvis,Youssuf Mulumbu,Alexander Tettey,Steven Naismith,Dieumerci Mbokani,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Kevin Wimmer,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,0.0,3.0,2016
norwich-city,watford-fc,John Ruddy,Russell Martin,Martin Olsson,Ryan Bennett, Ivo Pinto,Wes Hoolahan,Graham Dorrans,Nathan Redmond,Gary O'Neil,Steven Naismith,Dieumerci Mbokani, Gomes,Allan Nyom,Miguel Britos,Craig Cathcart, Mario SuÃ¡rez, Jurado,Ikechi Anya,Almen Abdi,Ben Watson,Troy Deeney,Odion Ighalo,4.0,2.0,2016
norwich-city,west-bromwich-albion,John Ruddy,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Ryan Bennett,Jonny Howson,Wes Hoolahan,Matthew Jarvis,Nathan Redmond,Alexander Tettey,Dieumerci Mbokani,Boaz Myhill,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Chris Brunt,Darren Fletcher,StÃ©phane SessÃ¨gnon,James McClean,Saido Berahino,SalomÃ³n RondÃ³n,0.0,1.0,2016
norwich-city,west-ham-united,John Ruddy,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Timm Klose,Jonny Howson,Wes Hoolahan,Nathan Redmond,Gary O'Neil,Steven Naismith,Cameron Jerome, AdriÃ¡n,Aaron Cresswell,James Collins,Angelo Ogbonna,Sam Byram,Alex Song, Pedro Obiang,Mark Noble,Dimitri Payet,Michail Antonio,Enner Valencia,2.0,2.0,2016
southampton-fc,afc-bournemouth,Maarten Stekelenburg, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Adam Federici,Simon Francis,Charlie Daniels,Adam Smith,Sylvain Distin,Dan Gosling,Andrew Surman,Marc Pugh,Harry Arter,Matt Ritchie,Glenn Murray,2.0,0.0,2016
southampton-fc,arsenal-fc,Maarten Stekelenburg, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,James Ward-Prowse,Shane Long,Sadio ManÃ©,Petr Äech,Per Mertesacker,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Aaron Ramsey,Mathieu Flamini,Olivier Giroud,Theo Walcott,Joel Campbell,4.0,0.0,2016
southampton-fc,aston-villa,Maarten Stekelenburg, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Steven Davis,Victor Wanyama,James Ward-Prowse,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Brad Guzan,Jores Okore,Leandro Bacuna,Joleon Lescott,Alan Hutton,Idrissa Gueye,Scott Sinclair,Jordan Veretout,Carlos SÃ¡nchez,Jordan Ayew,Rudy Gestede,1.0,1.0,2016
southampton-fc,chelsea-fc,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Matt Targett,Jordy Clasie,Steven Davis, Oriol Romeu,Shane Long,Charlie Austin,Thibaut Courtois,Branislav IvanoviÄ,Abdul Rahman Baba,Gary Cahill, Azpilicueta, Cesc FÃ bregas,John Mikel, Willian,Eden Hazard, Pedro, Diego Costa,1.0,2.0,2016
southampton-fc,crystal-palace,Fraser Forster, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Steven Davis,Victor Wanyama, Oriol Romeu,Shane Long,Sadio ManÃ©,DuÅ¡an TadiÄ,Julian Speroni,Joel Ward,Adrian Mariappa,Pape SouarÃ©,Damien Delaney,Mile Jedinak,James McArthur,Jordon Mutch,Jason Puncheon,Dwight Gayle,Emmanuel Adebayor,4.0,1.0,2016
southampton-fc,everton-fc,Maarten Stekelenburg, CÃ©dric Soares,Maya Yoshida, JosÃ© Fonte,Matt Targett,Steven Davis,Victor Wanyama,Shane Long,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Tim Howard,John Stones,Phil Jagielka,SÃ©amus Coleman,Brendan Galloway,Tom Cleverley,James McCarthy,Gareth Barry,Ross Barkley,Arouna KonÃ©,Romelu Lukaku,0.0,3.0,2016
southampton-fc,leicester-city,Kelvin Davis, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Steven Davis,Victor Wanyama,James Ward-Prowse,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Kasper Schmeichel,Wes Morgan,Robert Huth,Jeffrey Schlupp,Danny Simpson,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo KantÃ©,Jamie Vardy,Shinji Okazaki,2.0,2.0,2016
southampton-fc,liverpool-fc,Fraser Forster, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis, Oriol Romeu,Shane Long,DuÅ¡an TadiÄ,Graziano PellÃ¨,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho,Jon Flanagan, Coutinho,Adam Lallana,Emre Can,Joe Allen,Daniel Sturridge,Divock Origi,3.0,2.0,2016
southampton-fc,manchester-city,Fraser Forster, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,Shane Long,Sadio ManÃ©,DuÅ¡an TadiÄ,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,NicolÃ¡s Otamendi,Samir Nasri,Fabian Delph, Fernandinho,Raheem Sterling,Wilfried Bony,Kelechi Iheanacho,4.0,2.0,2016
southampton-fc,manchester-united,Maarten Stekelenburg,Maya Yoshida, JosÃ© Fonte,Virgil van Dijk,Matt Targett,Victor Wanyama, Oriol Romeu,James Ward-Prowse,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨, De Gea,Marcos Rojo,Chris Smalling,Daley Blind,Matteo Darmian, Mata,Michael Carrick,Morgan Schneiderlin,Memphis Depay,Anthony Martial,Wayne Rooney,2.0,3.0,2016
southampton-fc,newcastle-united,Fraser Forster, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Victor Wanyama,Shane Long,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Karl Darlow,Chancel Mbemba,Daryl Janmaat,Steven Taylor,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Jonjo Shelvey, Ayoze PÃ©rez,Andros Townsend,Aleksandar MitroviÄ,3.0,1.0,2016
southampton-fc,norwich-city,Maarten Stekelenburg, CÃ©dric Soares,Maya Yoshida, JosÃ© Fonte,Matt Targett,Steven Davis, Oriol Romeu,James Ward-Prowse,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,John Ruddy,Steven Whittaker,Russell Martin,SÃ©bastien Bassong,Robbie Brady,Jonny Howson,Wes Hoolahan,Graham Dorrans,Nathan Redmond,Alexander Tettey,Cameron Jerome,3.0,0.0,2016
southampton-fc,stoke-city,Maarten Stekelenburg, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,Shane Long,DuÅ¡an TadiÄ,Graziano PellÃ¨,Jack Butland,Erik Pieters,Glen Johnson,Ryan Shawcross,Philipp Wollscheid,Glenn Whelan,Charlie Adam,Xherdan Shaqiri,Marko ArnautoviÄ,Jon Walters, Bojan,0.0,1.0,2016
southampton-fc,sunderland-afc,Fraser Forster, JosÃ© Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis, Oriol Romeu,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Vito Mannone,Patrick van Aanholt,YounÃ¨s Kaboul,Lamine KonÃ©,DeAndre Yedlin,Jan Kirchhoff,Jack Rodwell,Wahbi Khazri,Yann M'Vila,Fabio Borini,Dame N'Doye,1.0,1.0,2016
southampton-fc,swansea-city,Maarten Stekelenburg, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Steven Davis,Victor Wanyama,James Ward-Prowse,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Åukasz FabiaÅski,Neil Taylor,Ashley Williams,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Jonjo Shelvey,Gylfi SigurÃ°sson,Jack Cork,AndrÃ© Ayew,BafÃ©timbi Gomis,3.0,1.0,2016
southampton-fc,tottenham-hotspur,Paulo Gazzaniga, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Victor Wanyama,Sadio ManÃ©,DuÅ¡an TadiÄ,Graziano PellÃ¨,Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Harry Kane,Ãrik Lamela,0.0,2.0,2016
southampton-fc,watford-fc,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand,Matt Targett,Jordy Clasie,Steven Davis, Oriol Romeu,Shane Long,Sadio ManÃ©, Gomes,Allan Nyom,Miguel Britos,Sebastian PrÃ¶dl,JosÃ© Holebas, Jurado,Almen Abdi,Ben Watson,Ãtienne Capoue,Troy Deeney,Odion Ighalo,2.0,0.0,2016
